pair_id,mu_A,sigma_A,R_A,mu_B,sigma_B,R_B,d_mu,d_sigma,d_R,menu_type,subtype,pair_distance,pair_distance_metric,coordinate_distance,triad_id,triad_pair,menu_source,experiment_id,target_model,u_A,u_B,delta_u,completeness,prob_A,prob_B,label_a,label_b,cue_suffix,delta_z,position_bias,position_corrected_pair_complete
1444,17.5,29,1147.25,10.0,30,1000.0,7.5,-1,147.25,estimation,indifference,7.566372975210778,mu_sigma,7.566372975210778,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.502504348754883,17.876401901245117,0.6261024475097656,0.9528211507295535,0.6208631970073735,0.33195795372218007,A,B,Your choice is Option ,1.000375747680664,-0.37427330017089844,True
1444,10.0,30,1000.0,17.5,29,1147.25,-7.5,1,-147.25,mirror,indifference,7.566372975210778,mu_sigma,7.566372975210778,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.125797271728516,19.500446319580078,-1.3746490478515625,0.9712620232116553,0.1960684326679724,0.775193590543683,A,B,Your choice is Option ,-1.000375747680664,-0.37427330017089844,True
1445,17.5,30,1206.25,10.0,30,1000.0,7.5,0,206.25,estimation,indifference,7.5,mu_sigma,7.5,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.253416061401367,17.75169563293457,0.5017204284667969,0.9362460781340092,0.5831535587238025,0.3530925194102067,A,B,Your choice is Option ,1.0630760192871094,-0.5613555908203125,True
1445,10.0,30,1000.0,17.5,30,1206.25,-7.5,0,-206.25,mirror,indifference,7.5,mu_sigma,7.5,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.00109100341797,19.62552261352539,-1.6244316101074219,0.9667462649013121,0.15912121809668245,0.8076250468046297,A,B,Your choice is Option ,-1.0630760192871094,-0.5613555908203125,True
1446,17.5,31,1267.25,10.0,30,1000.0,7.5,1,267.25,estimation,indifference,7.566372975210778,mu_sigma,7.566372975210778,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.377763748168945,18.126420974731445,0.2513427734375,0.9543049788762934,0.5368032074233718,0.4175017714529215,A,B,Your choice is Option ,0.6255025863647461,-0.3741598129272461,True
1446,10.0,30,1000.0,17.5,31,1267.25,-7.5,-1,-267.25,mirror,indifference,7.566372975210778,mu_sigma,7.566372975210778,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.125873565673828,19.12553596496582,-0.9996623992919922,0.9622794976754265,0.2588606934216667,0.7034188042537598,A,B,Your choice is Option ,-0.6255025863647461,-0.3741598129272461,True
1447,17.5,32,1330.25,10.0,30,1000.0,7.5,2,330.25,estimation,indifference,7.762087348130012,mu_sigma,7.762087348130012,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.50208854675293,18.251216888427734,0.2508716583251953,0.9607667344588755,0.5403265972900441,0.42044013716883144,A,B,Your choice is Option ,0.5627231597900391,-0.31185150146484375,True
1447,10.0,30,1000.0,17.5,32,1330.25,-7.5,-2,-330.25,mirror,indifference,7.762087348130012,mu_sigma,7.762087348130012,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.001052856445312,18.875627517700195,-0.8745746612548828,0.9533951658383534,0.2805873459474707,0.6728078198908827,A,B,Your choice is Option ,-0.5627231597900391,-0.31185150146484375,True
1448,17.5,33,1395.25,10.0,30,1000.0,7.5,3,395.25,estimation,indifference,8.077747210701755,mu_sigma,8.077747210701755,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.37731170654297,18.12639045715332,0.25092124938964844,0.9585640531027788,0.5390995280197899,0.41946452508298887,A,B,Your choice is Option ,0.5003471374511719,-0.24942588806152344,True
1448,10.0,30,1000.0,17.5,33,1395.25,-7.5,-3,-395.25,mirror,indifference,8.077747210701755,mu_sigma,8.077747210701755,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,17.87602424621582,18.625797271728516,-0.7497730255126953,0.952989871504951,0.30578658380872864,0.6472032876962224,A,B,Your choice is Option ,-0.5003471374511719,-0.24942588806152344,True
1449,17.5,34,1462.25,10.0,30,1000.0,7.5,4,462.25,estimation,indifference,8.5,mu_sigma,8.5,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.50176429748535,18.50104522705078,0.0007190704345703125,0.9630623044348325,0.4817042796173985,0.481358024817434,A,B,Your choice is Option ,0.3127307891845703,-0.31201171875,True
1449,10.0,30,1000.0,17.5,34,1462.25,-7.5,-4,-462.25,mirror,indifference,8.5,mu_sigma,8.5,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.00098419189453,18.6257266998291,-0.6247425079345703,0.9530910955572236,0.33234630751412986,0.6207447880430937,A,B,Your choice is Option ,-0.3127307891845703,-0.31201171875,True
1450,17.5,35,1531.25,10.0,30,1000.0,7.5,5,531.25,estimation,indifference,9.013878188659973,mu_sigma,9.013878188659973,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.501808166503906,18.375980377197266,0.12582778930664062,0.9670684143039965,0.5139151536983937,0.45315326060560274,A,B,Your choice is Option ,0.3753232955932617,-0.2494955062866211,True
1450,10.0,30,1000.0,17.5,35,1531.25,-7.5,-5,-531.25,mirror,indifference,9.013878188659973,mu_sigma,9.013878188659973,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,17.87603187561035,18.500850677490234,-0.6248188018798828,0.9510410153313167,0.33161495856834206,0.6194260567629746,A,B,Your choice is Option ,-0.3753232955932617,-0.2494955062866211,True
1451,17.5,36,1602.25,10.0,30,1000.0,7.5,6,602.25,estimation,indifference,9.604686356149273,mu_sigma,9.604686356149273,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.376934051513672,18.376041412353516,0.00089263916015625,0.9640740802268081,0.482252182668444,0.4818218975583641,A,B,Your choice is Option ,0.25035762786865234,-0.2494649887084961,True
1451,10.0,30,1000.0,17.5,36,1602.25,-7.5,-6,-602.25,mirror,indifference,9.604686356149273,mu_sigma,9.604686356149273,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.001047134399414,18.500869750976562,-0.49982261657714844,0.9538481689147909,0.3601562383761763,0.5936919305386146,A,B,Your choice is Option ,-0.25035762786865234,-0.2494649887084961,True
1452,17.5,37,1675.25,10.0,30,1000.0,7.5,7,675.25,estimation,indifference,10.259142264341596,mu_sigma,10.259142264341596,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.376991271972656,18.25127410888672,0.1257171630859375,0.962562006103466,0.511493862342339,0.451068143761127,A,B,Your choice is Option ,0.25029563903808594,-0.12457847595214844,True
1452,10.0,30,1000.0,17.5,37,1675.25,-7.5,-7,-675.25,mirror,indifference,10.259142264341596,mu_sigma,10.259142264341596,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.00103187561035,18.375905990600586,-0.3748741149902344,0.9532173421393929,0.38830622982231877,0.5649111123170741,A,B,Your choice is Option ,-0.25029563903808594,-0.12457847595214844,True
1453,17.5,38,1750.25,10.0,30,1000.0,7.5,8,750.25,estimation,indifference,10.965856099730654,mu_sigma,10.965856099730654,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.501562118530273,18.501054763793945,0.000507354736328125,0.9675648940431592,0.48390517167687147,0.48365972236628774,A,B,Your choice is Option ,0.12509536743164062,-0.1245880126953125,True
1453,10.0,30,1000.0,17.5,38,1750.25,-7.5,-8,-750.25,mirror,indifference,10.965856099730654,mu_sigma,10.965856099730654,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.001190185546875,18.250873565673828,-0.24968338012695312,0.9526642073034632,0.4171730202025324,0.5354911871009308,A,B,Your choice is Option ,-0.12509536743164062,-0.1245880126953125,True
1454,17.5,39,1827.25,10.0,30,1000.0,7.5,9,827.25,estimation,indifference,11.715374513859981,mu_sigma,11.715374513859981,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.376914978027344,18.501108169555664,-0.12419319152832031,0.9660779470214518,0.4530823918051093,0.5129955552163425,A,B,Your choice is Option ,0.12526798248291016,-0.24946117401123047,True
1454,10.0,30,1000.0,17.5,39,1827.25,-7.5,-9,-827.25,mirror,indifference,11.715374513859981,mu_sigma,11.715374513859981,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,17.876201629638672,18.250930786132812,-0.3747291564941406,0.9515732939955506,0.38766980552806635,0.5639034884674842,A,B,Your choice is Option ,-0.12526798248291016,-0.24946117401123047,True
1455,17.5,40,1906.25,10.0,30,1000.0,7.5,10,906.25,estimation,indifference,12.5,mu_sigma,12.5,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.501611709594727,18.5009765625,0.0006351470947265625,0.969703418764204,0.4850056854542193,0.48469773330998467,A,B,Your choice is Option ,0.25023460388183594,-0.24959945678710938,True
1455,10.0,30,1000.0,17.5,40,1906.25,-7.5,-10,-906.25,mirror,indifference,12.5,mu_sigma,12.5,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,17.876035690307617,18.375869750976562,-0.4998340606689453,0.9515962097295358,0.35930337898830594,0.59229283074123,A,B,Your choice is Option ,-0.25023460388183594,-0.24959945678710938,True
1456,17.5,41,1987.25,10.0,30,1000.0,7.5,11,987.25,estimation,indifference,13.313526955694348,mu_sigma,13.313526955694348,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.501510620117188,18.751052856445312,-0.249542236328125,0.9702342817188641,0.42490068879335235,0.5453335929255118,A,B,Your choice is Option ,-0.12479019165039062,-0.12475204467773438,True
1456,10.0,30,1000.0,17.5,41,1987.25,-7.5,-11,-987.25,mirror,indifference,13.313526955694348,mu_sigma,13.313526955694348,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.00118637084961,18.001148223876953,3.814697265625e-05,0.9512950130131259,0.47565657876277423,0.4756384342503517,A,B,Your choice is Option ,0.12479019165039062,-0.12475204467773438,True
1457,17.5,42,2070.25,10.0,30,1000.0,7.5,12,1070.25,estimation,indifference,14.150971698084906,mu_sigma,14.150971698084906,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.501596450805664,18.75105094909668,-0.24945449829101562,0.9697720174891455,0.4247191904088325,0.5450528270803131,A,B,Your choice is Option ,-0.12477588653564453,-0.1246786117553711,True
1457,10.0,30,1000.0,17.5,42,2070.25,-7.5,-12,-1070.25,mirror,indifference,14.150971698084906,mu_sigma,14.150971698084906,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.126081466674805,18.12598419189453,9.72747802734375e-05,0.9554491717949318,0.4777478211745098,0.47770135062042207,A,B,Your choice is Option ,0.12477588653564453,-0.1246786117553711,True
1458,17.5,43,2155.25,10.0,30,1000.0,7.5,13,1155.25,estimation,indifference,15.008331019803634,mu_sigma,15.008331019803634,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.50139617919922,18.626100540161133,-0.12470436096191406,0.9694934714702841,0.4545608285128354,0.5149326429574487,A,B,Your choice is Option ,-0.1248941421508789,0.00018978118896484375,True
1458,10.0,30,1000.0,17.5,43,2155.25,-7.5,-13,-1155.25,mirror,indifference,15.008331019803634,mu_sigma,15.008331019803634,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.1260986328125,18.001014709472656,0.12508392333984375,0.9585526154519657,0.5092121670263798,0.4493404484255859,A,B,Your choice is Option ,0.1248941421508789,0.00018978118896484375,True
1459,17.5,44,2242.25,10.0,30,1000.0,7.5,14,1242.25,estimation,indifference,15.88238017426859,mu_sigma,15.88238017426859,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.501544952392578,18.751136779785156,-0.24959182739257812,0.9690499224996811,0.42437018613953487,0.5446797363601463,A,B,Your choice is Option ,-0.1873321533203125,-0.062259674072265625,True
1459,10.0,30,1000.0,17.5,44,2242.25,-7.5,-14,-1242.25,mirror,indifference,15.88238017426859,mu_sigma,15.88238017426859,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.001224517822266,17.87615203857422,0.12507247924804688,0.9514465684707487,0.5054345082611725,0.4460120602095762,A,B,Your choice is Option ,0.1873321533203125,-0.062259674072265625,True
1460,17.5,45,2331.25,10.0,30,1000.0,7.5,15,1331.25,estimation,indifference,16.77050983124842,mu_sigma,16.77050983124842,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.501604080200195,18.625988006591797,-0.12438392639160156,0.9697871182948142,0.4547758968566529,0.5150112214381614,A,B,Your choice is Option ,0.06270885467529297,-0.18709278106689453,True
1460,10.0,30,1000.0,17.5,45,2331.25,-7.5,-15,-1331.25,mirror,indifference,16.77050983124842,mu_sigma,16.77050983124842,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,17.876209259033203,18.12601089477539,-0.2498016357421875,0.9505838574084459,0.41623436272510284,0.534349494683343,A,B,Your choice is Option ,-0.06270885467529297,-0.18709278106689453,True
1461,17.5,46,2422.25,10.0,30,1000.0,7.5,16,1422.25,estimation,indifference,17.67059704707229,mu_sigma,17.67059704707229,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.626554489135742,18.875972747802734,-0.2494182586669922,0.9739285062963394,0.4265482448409578,0.5473802614553817,A,B,Your choice is Option ,-0.24977684020996094,0.00035858154296875,True
1461,10.0,30,1000.0,17.5,46,2422.25,-7.5,-16,-1422.25,mirror,indifference,17.67059704707229,mu_sigma,17.67059704707229,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.126312255859375,17.876176834106445,0.2501354217529297,0.9559920157524564,0.5374681110609415,0.41852390469151485,A,B,Your choice is Option ,0.24977684020996094,0.00035858154296875,True
1462,17.5,47,2515.25,10.0,30,1000.0,7.5,17,1515.25,estimation,indifference,18.580904176062045,mu_sigma,18.580904176062045,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.501632690429688,18.626134872436523,-0.12450218200683594,0.9667268312908317,0.45331232362610546,0.5134145076647263,A,B,Your choice is Option ,-0.24973487854003906,0.12523269653320312,True
1462,10.0,30,1000.0,17.5,47,2515.25,-7.5,-17,-1515.25,mirror,indifference,18.580904176062045,mu_sigma,18.580904176062045,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.25118637084961,17.876218795776367,0.3749675750732422,0.9591501380720256,0.5684487431227948,0.39070139494923084,A,B,Your choice is Option ,0.24973487854003906,0.12523269653320312,True
1463,17.5,48,2610.25,10.0,30,1000.0,7.5,18,1610.25,estimation,indifference,19.5,mu_sigma,19.5,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.50152587890625,18.626066207885742,-0.12454032897949219,0.9695107133620413,0.4546085163427316,0.5149021970193097,A,B,Your choice is Option ,-0.18734359741210938,0.06280326843261719,True
1463,10.0,30,1000.0,17.5,48,2610.25,-7.5,-18,-1610.25,mirror,indifference,19.5,mu_sigma,19.5,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.126253128051758,17.87610626220703,0.25014686584472656,0.9548282462693178,0.5368165179096204,0.4180117283596974,A,B,Your choice is Option ,0.18734359741210938,0.06280326843261719,True
1464,17.5,49,2707.25,10.0,30,1000.0,7.5,19,1707.25,estimation,indifference,20.426698215815495,mu_sigma,20.426698215815495,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.501680374145508,18.75105094909668,-0.24937057495117188,0.9690754339199196,0.4244341352870128,0.5446412986329068,A,B,Your choice is Option ,-0.24970722198486328,0.00033664703369140625,True
1464,10.0,30,1000.0,17.5,49,2707.25,-7.5,-19,-1707.25,mirror,indifference,20.426698215815495,mu_sigma,20.426698215815495,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.126220703125,17.876176834106445,0.2500438690185547,0.9555454110206274,0.5371954932319906,0.4183499177886369,A,B,Your choice is Option ,0.24970722198486328,0.00033664703369140625,True
1465,17.5,50,2806.25,10.0,30,1000.0,7.5,20,1806.25,estimation,indifference,21.360009363293827,mu_sigma,21.360009363293827,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.501569747924805,18.501115798950195,0.000453948974609375,0.9685490307379296,0.48438443332691783,0.48416459741101175,A,B,Your choice is Option ,0.06268119812011719,-0.06222724914550781,True
1465,10.0,30,1000.0,17.5,50,2806.25,-7.5,-20,-1806.25,mirror,indifference,21.360009363293827,mu_sigma,21.360009363293827,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.126136779785156,18.25104522705078,-0.124908447265625,0.9561279483121582,0.4482456188560362,0.507882329456122,A,B,Your choice is Option ,-0.06268119812011719,-0.06222724914550781,True
1466,17.5,51,2907.25,10.0,30,1000.0,7.5,21,1907.25,estimation,indifference,22.299103120977758,mu_sigma,22.299103120977758,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.50145149230957,18.75115203857422,-0.24970054626464844,0.9685824835782755,0.4241395635878863,0.5444429199903892,A,B,Your choice is Option ,-0.31236743927001953,0.0626668930053711,True
1466,10.0,30,1000.0,17.5,51,2907.25,-7.5,-21,-1907.25,mirror,indifference,22.299103120977758,mu_sigma,22.299103120977758,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.376171112060547,18.001136779785156,0.3750343322753906,0.9628577604590054,0.5706616155151243,0.39219614494388105,A,B,Your choice is Option ,0.31236743927001953,0.0626668930053711,True
1467,17.5,52,3010.25,10.0,30,1000.0,7.5,22,2010.25,estimation,indifference,23.243278598338918,mu_sigma,23.243278598338918,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.62649917602539,19.000925064086914,-0.37442588806152344,0.9754421444973558,0.3974653668136952,0.5779767776836606,A,B,Your choice is Option ,-0.31229591369628906,-0.062129974365234375,True
1467,10.0,30,1000.0,17.5,52,3010.25,-7.5,-22,-2010.25,mirror,indifference,23.243278598338918,mu_sigma,23.243278598338918,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.251211166381836,18.00104522705078,0.2501659393310547,0.9627790138101778,0.5412910598004841,0.42148795400969374,A,B,Your choice is Option ,0.31229591369628906,-0.062129974365234375,True
1468,17.5,53,3115.25,10.0,30,1000.0,7.5,23,2115.25,estimation,indifference,24.19194080680589,mu_sigma,24.19194080680589,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.501588821411133,19.001035690307617,-0.4994468688964844,0.9721592356306097,0.367156025456569,0.6050032101740407,A,B,Your choice is Option ,-0.4372854232788086,-0.06216144561767578,True
1468,10.0,30,1000.0,17.5,53,3115.25,-7.5,-23,-2115.25,mirror,indifference,24.19194080680589,mu_sigma,24.19194080680589,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.376266479492188,18.001142501831055,0.3751239776611328,0.9654615022755836,0.5722256816845085,0.3932358205910751,A,B,Your choice is Option ,0.4372854232788086,-0.06216144561767578,True
1469,17.5,54,3222.25,10.0,30,1000.0,7.5,24,2222.25,estimation,indifference,25.144581921360317,mu_sigma,25.144581921360317,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.62649917602539,18.876102447509766,-0.249603271484375,0.9709525451798483,0.4252006551135725,0.5457518900662758,A,B,Your choice is Option ,-0.3748779296875,0.125274658203125,True
1469,10.0,30,1000.0,17.5,54,3222.25,-7.5,-24,-2222.25,mirror,indifference,25.144581921360317,mu_sigma,25.144581921360317,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.376230239868164,17.87607765197754,0.500152587890625,0.9624258269593191,0.5991054472945179,0.3633203796648012,A,B,Your choice is Option ,0.3748779296875,0.125274658203125,True
1470,17.5,55,3331.25,10.0,30,1000.0,7.5,25,2331.25,estimation,indifference,26.100766272276374,mu_sigma,26.100766272276374,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.62664222717285,18.751075744628906,-0.12443351745605469,0.9723167764111568,0.455950156941188,0.5163666194699688,A,B,Your choice is Option ,-0.18730640411376953,0.06287288665771484,True
1470,10.0,30,1000.0,17.5,55,3331.25,-7.5,-25,-2331.25,mirror,indifference,26.100766272276374,mu_sigma,26.100766272276374,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.126401901245117,17.876222610473633,0.2501792907714844,0.95588431471998,0.5374178815939293,0.4184664331260507,A,B,Your choice is Option ,0.18730640411376953,0.06287288665771484,True
1471,18.0,10,424.0,10.0,30,1000.0,8.0,-20,-576.0,estimation,indifference,21.540659228538015,mu_sigma,21.540659228538015,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,19.00110626220703,17.500865936279297,1.5002403259277344,0.9653175230349745,0.7892535662242338,0.1760639568107407,A,B,Your choice is Option ,1.1875486373901367,0.31269168853759766,True
1471,10.0,30,1000.0,18.0,10,424.0,-8.0,20,576.0,mirror,indifference,21.540659228538015,mu_sigma,21.540659228538015,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.000829696655273,18.875686645507812,-0.8748569488525391,0.9577903793313565,0.28182472172816325,0.6759656576031933,A,B,Your choice is Option ,-1.1875486373901367,0.31269168853759766,True
1472,18.0,11,445.0,10.0,30,1000.0,8.0,-19,-555.0,estimation,indifference,20.615528128088304,mu_sigma,20.615528128088304,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.626649856567383,17.0013427734375,1.6253070831298828,0.9614383692789354,0.8033065064712939,0.15813186280764163,A,B,Your choice is Option ,1.2501049041748047,0.3752021789550781,True
1472,10.0,30,1000.0,18.0,11,445.0,-8.0,19,555.0,mirror,indifference,20.615528128088304,mu_sigma,20.615528128088304,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,17.875835418701172,18.7507381439209,-0.8749027252197266,0.9503656859378187,0.27963101098954984,0.6707346749482688,A,B,Your choice is Option ,-1.2501049041748047,0.3752021789550781,True
1473,18.0,12,468.0,10.0,30,1000.0,8.0,-18,-532.0,estimation,indifference,19.697715603592208,mu_sigma,19.697715603592208,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.626590728759766,17.126201629638672,1.5003890991210938,0.9590443681611315,0.7841458460539841,0.1748985221071474,A,B,Your choice is Option ,1.3125572204589844,0.18783187866210938,True
1473,10.0,30,1000.0,18.0,12,468.0,-8.0,18,532.0,mirror,indifference,19.697715603592208,mu_sigma,19.697715603592208,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,17.75094985961914,18.875675201416016,-1.124725341796875,0.9526698889042597,0.23353352726463544,0.7191363616396242,A,B,Your choice is Option ,-1.3125572204589844,0.18783187866210938,True
1474,18.0,13,493.0,10.0,30,1000.0,8.0,-17,-507.0,estimation,indifference,18.788294228055936,mu_sigma,18.788294228055936,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.62653160095215,17.126079559326172,1.5004520416259766,0.959262038587021,0.7843328232809453,0.1749292153060757,A,B,Your choice is Option ,1.312575340270996,0.18787670135498047,True
1474,10.0,30,1000.0,18.0,13,493.0,-8.0,17,507.0,mirror,indifference,18.788294228055936,mu_sigma,18.788294228055936,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,17.87590789794922,19.000606536865234,-1.1246986389160156,0.9582124554804685,0.2348969437077409,0.7233155117727277,A,B,Your choice is Option ,-1.312575340270996,0.18787670135498047,True
1475,18.0,14,520.0,10.0,30,1000.0,8.0,-16,-480.0,estimation,indifference,17.88854381999832,mu_sigma,17.88854381999832,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.626474380493164,17.126163482666016,1.5003108978271484,0.9591513426850014,0.7842221273789257,0.1749292153060757,A,B,Your choice is Option ,1.312495231628418,0.18781566619873047,True
1475,10.0,30,1000.0,18.0,14,520.0,-8.0,16,480.0,mirror,indifference,17.88854381999832,mu_sigma,17.88854381999832,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,17.875940322875977,19.000619888305664,-1.1246795654296875,0.9558184057038072,0.2343134380558786,0.7215049676479286,A,B,Your choice is Option ,-1.312495231628418,0.18781566619873047,True
1476,18.0,15,549.0,10.0,30,1000.0,8.0,-15,-451.0,estimation,indifference,17.0,mu_sigma,17.0,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.62641716003418,17.251127243041992,1.3752899169921875,0.9601665636764309,0.7664370925853827,0.19372947109104816,A,B,Your choice is Option ,1.2500152587890625,0.125274658203125,True
1476,10.0,30,1000.0,18.0,15,549.0,-8.0,15,451.0,mirror,indifference,17.0,mu_sigma,17.0,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,17.875856399536133,19.00059700012207,-1.1247406005859375,0.9567781103052508,0.23453789804040892,0.7222402122648419,A,B,Your choice is Option ,-1.2500152587890625,0.125274658203125,True
1477,18.0,16,580.0,10.0,30,1000.0,8.0,-14,-420.0,estimation,indifference,16.1245154965971,mu_sigma,16.1245154965971,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.62664031982422,17.251190185546875,1.3754501342773438,0.9610039623123456,0.7671303288488935,0.19387363346345207,A,B,Your choice is Option ,1.2500505447387695,0.12539958953857422,True
1477,10.0,30,1000.0,18.0,16,580.0,-8.0,14,420.0,mirror,indifference,16.1245154965971,mu_sigma,16.1245154965971,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,17.875978469848633,19.000629425048828,-1.1246509552001953,0.9525400870374734,0.2335148199600882,0.7190252670773852,A,B,Your choice is Option ,-1.2500505447387695,0.12539958953857422,True
1478,18.0,17,613.0,10.0,30,1000.0,8.0,-13,-387.0,estimation,indifference,15.264337522473747,mu_sigma,15.264337522473747,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.501630783081055,17.126134872436523,1.3754959106445312,0.954834204634957,0.7622123013785964,0.19262190325636067,A,B,Your choice is Option ,1.2500953674316406,0.12540054321289062,True
1478,10.0,30,1000.0,18.0,17,613.0,-8.0,13,387.0,mirror,indifference,15.264337522473747,mu_sigma,15.264337522473747,,,indifference_curve_menus.json,indifference_curve,meta-llama/Llama-3.1-8B-Instruct,18.000980377197266,19.125675201416016,-1.12469482421875,0.9629292817238615,0.23605390987735236,0.7268753718465091,A,B,Your choice is Option ,-1.2500953674316406,0.12540054321289062,True
